id,published,labeler,taskID,value,offset_from,offset_to,content
EN2451894,"(2019, 2, 15, 'FRI')",Marta Lindstrom,QUANTITY,BUILDING_STRUCTURE,402.0,417.0,destroyed homes
EN2451894,"(2019, 2, 15, 'FRI')",Marta Lindstrom,QUANTITY,PERSON,3311.0,3328.0,order people out 
EN2451894,"(2019, 2, 15, 'FRI')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,328.0,338.0,California
EN2451894,"(2019, 2, 15, 'FRI')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,328.0,338.0,California
EN2451894,"(2019, 2, 15, 'FRI')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,2145.0,2155.0,Sausalito.
EN2451894,"(2019, 2, 15, 'FRI')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,1332.0,1342.0,California
EN2451894,"(2019, 2, 15, 'FRI')",Marta Lindstrom,LOCATION_ORIGIN,OTHER_LOCATION_O_0,3377.0,3396.0,Santa Ana Mountains
EN2451894,"(2019, 2, 15, 'FRI')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,5411.0,5429.0,anta Ana Mountains
EN2451894,"(2019, 2, 15, 'FRI')",Marta Lindstrom,DATE,END_DATE_FLOW_0,731.0,739.0,Thursday
EN2451894,"(2019, 2, 15, 'FRI')",Marta Lindstrom,DATE,END_DATE_FLOW_0,731.0,739.0,Thursday
EN2451894,"(2019, 2, 15, 'FRI')",Marta Lindstrom,DATE,END_DATE_FLOW_0,731.0,739.0,Thursday
EN2451894,"(2019, 2, 15, 'FRI')",Marta Lindstrom,DATE,END_DATE_FLOW_0,3534.0,3544.0, Thursday 
EN2620455,"(2019, 6, 5, 'WED')",Marta Lindstrom,TYPE,NEWS,,,
EN2620455,"(2019, 6, 5, 'WED')",Marta Lindstrom,FACT,REFUGEE,1350.0,1512.0,"Amini and her family were forced to leave Afghanistan when she was five, after her brother was killed in the civil war. In Iran, where they lived for two decades,"
EN2620455,"(2019, 6, 5, 'WED')",Marta Lindstrom,FACT,REFUGEE,1581.0,1828.0,"In 2016, they set off on the short but dangerous sea journey from Turkey to Greece and ended up in a dire, makeshift camp in the former Athens airport, where thousands lived in tents in the arrivals terminal with little food and frequent violence."
EN2620455,"(2019, 6, 5, 'WED')",Marta Lindstrom,CAUSE,CONFLICT,1459.0,1468.0,civil war
EN2620455,"(2019, 6, 5, 'WED')",Marta Lindstrom,QUANTITY,PERSON,1350.0,1370.0,Amini and her family
EN2620455,"(2019, 6, 5, 'WED')",Marta Lindstrom,QUANTITY,PERSON,1350.0,1371.0,Amini and her family 
EN2620455,"(2019, 6, 5, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,1392.0,1403.0,Afghanistan
EN2620455,"(2019, 6, 5, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,1473.0,1478.0,"Iran,"
EN2620455,"(2019, 6, 5, 'WED')",Marta Lindstrom,DATE,START_DATE_FLOW_0,1584.0,1588.0,2016
EN2525071,"(2019, 4, 4, 'THU')",Marta Lindstrom,TYPE,NEWS,,,
EN2525071,"(2019, 4, 4, 'THU')",Marta Lindstrom,FACT,DISPLACED,590.0,722.0,the thousands of civilians who have been displaced because of the war on IS would not be able to return to their homes anytime soon.
EN2525071,"(2019, 4, 4, 'THU')",Marta Lindstrom,FACT,DESTROYED_HOUSING,2013.0,2224.0,"One day after the SDF announced victory in Baghuz, a Syrian driver working with reporters from NBC News was killed by a device that exploded in a house used as a media center for journalists covering the battle."
EN2525071,"(2019, 4, 4, 'THU')",Marta Lindstrom,CAUSE,CONFLICT,652.0,665.0,the war on IS
EN2525071,"(2019, 4, 4, 'THU')",Marta Lindstrom,CAUSE,CONFLICT,2145.0,2153.0,exploded
EN2525071,"(2019, 4, 4, 'THU')",Marta Lindstrom,QUANTITY,PERSON,594.0,617.0,thousands of civilians 
EN2525071,"(2019, 4, 4, 'THU')",Marta Lindstrom,QUANTITY,BUILDING_STRUCTURE,2157.0,2164.0,a house
EN2525071,"(2019, 4, 4, 'THU')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,583.0,588.0,Syria
EN2525071,"(2019, 4, 4, 'THU')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,575.0,588.0,eastern Syria
EN2525071,"(2019, 4, 4, 'THU')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,2066.0,2071.0,Syria
EN2422259,"(2019, 1, 20, 'SUN')",Clementine Andre,TYPE,SUMMARY,,,
EN2422259,"(2019, 1, 20, 'SUN')",Clementine Andre,FACT,EVACUATED,748.0,856.0,"undreds of people, including hotel guests and children from a church youth club were evacuated from the area"
EN2422259,"(2019, 1, 20, 'SUN')",Clementine Andre,FACT,EVACUATED,1155.0,1326.0,"begin evacuating people from nearby buildings including hundreds of hotel guests, 150 people from the Masonic Hall and a large number of children from a church youth club."
EN2441028,"(2019, 2, 6, 'WED')",Clementine Andre,TYPE,SUMMARY,,,
EN2441028,"(2019, 2, 6, 'WED')",Clementine Andre,FACT,DISPLACED,111.0,148.0,"6,500 displaced people in Marawi City"
EN2441028,"(2019, 2, 6, 'WED')",Clementine Andre,CAUSE,CONFLICT,1285.0,1322.0,besieged by the terrorist Maute Group
EN2441028,"(2019, 2, 6, 'WED')",Clementine Andre,QUANTITY,PERSON,111.0,133.0,"6,500 displaced people"
EN2441028,"(2019, 2, 6, 'WED')",Clementine Andre,LOCATION_ORIGIN,COUNTRY_O_0,845.0,855.0,Philippine
EN2441028,"(2019, 2, 6, 'WED')",Clementine Andre,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,137.0,148.0,Marawi City
EN2487446,"(2019, 3, 12, 'TUE')",Clementine Andre,TYPE,NEWS,,,
EN2487446,"(2019, 3, 12, 'TUE')",Clementine Andre,FACT,DISPLACED,472.0,557.0,thousands displaced as a result of clashes between the Banunu and Batende communities
EN2487446,"(2019, 3, 12, 'TUE')",Clementine Andre,FACT,DISPLACED,1194.0,1224.0," 19,000 people were displaced "
EN2487446,"(2019, 3, 12, 'TUE')",Clementine Andre,CAUSE,CONFLICT,507.0,514.0,clashes
EN2487446,"(2019, 3, 12, 'TUE')",Clementine Andre,CAUSE,CONFLICT,143.0,165.0, intercommunal attacks
EN2487446,"(2019, 3, 12, 'TUE')",Clementine Andre,QUANTITY,PERSON,472.0,491.0,thousands displaced
EN2487446,"(2019, 3, 12, 'TUE')",Clementine Andre,QUANTITY,PERSON,1194.0,1208.0," 19,000 people"
EN2487446,"(2019, 3, 12, 'TUE')",Clementine Andre,LOCATION_ORIGIN,COUNTRY_O_0,94.0,122.0,Democratic Republic of Congo
EN2487446,"(2019, 3, 12, 'TUE')",Clementine Andre,DATE,START_DATE_FLOW_0,186.0,209.0,16 and 18 December 2018
EN2487446,"(2019, 3, 12, 'TUE')",Clementine Andre,DATE,END_DATE_FLOW_0,193.0,209.0,18 December 2018
EN2591213,"(2019, 5, 17, 'FRI')",Clementine Andre,TYPE,BOTH,,,
EN2591213,"(2019, 5, 17, 'FRI')",Clementine Andre,FACT,FORCED_TO_FLEE,49.0,139.0,hundreds of thousands of families have been forced to seek safety near the Turkish border 
EN2591213,"(2019, 5, 17, 'FRI')",Clementine Andre,CAUSE,CONFLICT,21.0,28.0,attacks
EN2591213,"(2019, 5, 17, 'FRI')",Clementine Andre,QUANTITY,HOUSEHOLD,49.0,82.0,hundreds of thousands of families
EN2591213,"(2019, 5, 17, 'FRI')",Clementine Andre,LOCATION_ORIGIN,COUNTRY_O_0,166.0,171.0,Syria
EN2591213,"(2019, 5, 17, 'FRI')",Clementine Andre,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,31.0,38.0, Idleb 
EN2667463,"(2019, 7, 2, 'TUE')",Clementine Andre,TYPE,N_A,,,
EN2667463,"(2019, 7, 2, 'TUE')",Clementine Andre,FACT,DISPLACED,922.0,954.0, 2.3 million IDPs in the country
EN2667463,"(2019, 7, 2, 'TUE')",Fabio Poletto,TYPE,SUMMARY,,,
EN2667463,"(2019, 7, 2, 'TUE')",Fabio Poletto,FACT,DISPLACED,912.0,939.0,there were 2.3 million IDPs
EN2667463,"(2019, 7, 2, 'TUE')",Fabio Poletto,FACT,REINTEGRATION,1058.0,1106.0,over 2.1 have been repatriated and rehabilitated
EN2667463,"(2019, 7, 2, 'TUE')",Fabio Poletto,FACT,RETURN,1058.0,1106.0,over 2.1 have been repatriated and rehabilitated
EN2667463,"(2019, 7, 2, 'TUE')",Fabio Poletto,FACT,DISPLACED,956.0,1022.0,of which about 1.1 million were displaced during the reform period
EN2667463,"(2019, 7, 2, 'TUE')",Fabio Poletto,FACT,DISPLACED,1027.0,1052.0,"400,000 by climate change"
EN2667463,"(2019, 7, 2, 'TUE')",Fabio Poletto,CAUSE,OTHER_CAUSE,998.0,1022.0,during the reform period
EN2667463,"(2019, 7, 2, 'TUE')",Fabio Poletto,CAUSE,OTHER_CAUSE,1038.0,1052.0,climate change
EN2667463,"(2019, 7, 2, 'TUE')",Fabio Poletto,QUANTITY,PERSON,923.0,934.0,2.3 million
EN2667463,"(2019, 7, 2, 'TUE')",Fabio Poletto,QUANTITY,PERSON,1058.0,1066.0,over 2.1
EN2667463,"(2019, 7, 2, 'TUE')",Fabio Poletto,QUANTITY,PERSON,971.0,982.0,1.1 million
EN2667463,"(2019, 7, 2, 'TUE')",Fabio Poletto,QUANTITY,PERSON,1027.0,1034.0,"400,000"
EN2667463,"(2019, 7, 2, 'TUE')",Fabio Poletto,LOCATION_ORIGIN,COUNTRY_O_0,46.0,54.0,Ethiopia
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,TYPE,SUMMARY,,,
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,FACT,DISPLACED,912.0,1052.0,"there were 2.3 million IDPs in the country, of which about 1.1 million were displaced during the reform period and 400,000 by climate change"
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,FACT,DISPLACED,965.0,1022.0,about 1.1 million were displaced during the reform period
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,FACT,DISPLACED,1027.0,1052.0,"400,000 by climate change"
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,FACT,DISPLACED,1058.0,1107.0,over 2.1 have been repatriated and rehabilitated.
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,FACT,REINTEGRATION,1058.0,1107.0,over 2.1 have been repatriated and rehabilitated.
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,CAUSE,CONFLICT,998.0,1022.0,during the reform period
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,CAUSE,DISASTER,1038.0,1052.0,climate change
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,CAUSE,DISASTER,1038.0,1052.0,climate change
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,QUANTITY,PERSON,923.0,939.0,2.3 million IDPs
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,QUANTITY,PERSON,965.0,982.0,about 1.1 million
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,QUANTITY,PERSON,1027.0,1034.0,"400,000"
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,QUANTITY,PERSON,1058.0,1066.0,over 2.1
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,46.0,54.0,Ethiopia
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,46.0,54.0,Ethiopia
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,46.0,54.0,Ethiopia
EN2667463,"(2019, 7, 2, 'TUE')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,46.0,54.0,Ethiopia
EN2864558,"(2019, 10, 24, 'THU')",Fabio Poletto,TYPE,SUMMARY,,,
EN2864558,"(2019, 10, 24, 'THU')",Fabio Poletto,FACT,EVACUATED,0.0,127.0,A raging wildfire has forced the evacuation of hundreds of homes after it exploded to thousands of acres in Northern California
EN2864558,"(2019, 10, 24, 'THU')",Fabio Poletto,CAUSE,DISASTER,0.0,17.0,A raging wildfire
EN2864558,"(2019, 10, 24, 'THU')",Fabio Poletto,QUANTITY,PERSON,332.0,353.0,"about 1,700 residents"
EN2864558,"(2019, 10, 24, 'THU')",Fabio Poletto,QUANTITY,BUILDING_STRUCTURE,304.0,323.0,More than 550 homes
EN2864558,"(2019, 10, 24, 'THU')",Fabio Poletto,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,108.0,127.0,Northern California
EN2611087,"(2019, 5, 30, 'THU')",Fabio Poletto,TYPE,SUMMARY,,,
EN2611087,"(2019, 5, 30, 'THU')",Fabio Poletto,FACT,FORCED_TO_FLEE,479.0,637.0,"About 740,000 Muslim minority Rohingya have fled Myanmar for Bangladesh since a brutal military crackdown in the Buddhist-majority nation began in August 2017"
EN2611087,"(2019, 5, 30, 'THU')",Fabio Poletto,FACT,REFUGEE,778.0,951.0,"So far this year, law enforcement agencies in Bangladesh have rescued over 400 Rohingya refugees from coastal villages as they were waiting to board boats bound for Malaysia"
EN2611087,"(2019, 5, 30, 'THU')",Fabio Poletto,FACT,OTHER,778.0,951.0,"So far this year, law enforcement agencies in Bangladesh have rescued over 400 Rohingya refugees from coastal villages as they were waiting to board boats bound for Malaysia"
EN2611087,"(2019, 5, 30, 'THU')",Fabio Poletto,CAUSE,CONFLICT,566.0,584.0,military crackdown
EN2611087,"(2019, 5, 30, 'THU')",Fabio Poletto,QUANTITY,PERSON,479.0,492.0,"About 740,000"
EN2611087,"(2019, 5, 30, 'THU')",Fabio Poletto,QUANTITY,PERSON,848.0,856.0,over 400
EN2611087,"(2019, 5, 30, 'THU')",Fabio Poletto,LOCATION_ORIGIN,COUNTRY_O_0,528.0,535.0,Myanmar
EN2611087,"(2019, 5, 30, 'THU')",Fabio Poletto,LOCATION_ORIGIN,COUNTRY_O_0,824.0,834.0,Bangladesh
EN2611087,"(2019, 5, 30, 'THU')",Fabio Poletto,DATE,START_DATE_FLOW_0,626.0,637.0,August 2017
EN2611087,"(2019, 5, 30, 'THU')",Fabio Poletto,DATE,DATE_STOCK_0,785.0,794.0,this year
EN2614446,"(2019, 5, 31, 'FRI')",Fabio Poletto,TYPE,NEWS,,,
EN2614446,"(2019, 5, 31, 'FRI')",Fabio Poletto,FACT,EVACUATED,1801.0,1921.0,The Arkansas Department of Emergency Management said crews went door to door to recommend evacuation for about 160 homes
EN2614446,"(2019, 5, 31, 'FRI')",Fabio Poletto,CAUSE,DISASTER,11.0,19.0,flooding
EN2614446,"(2019, 5, 31, 'FRI')",Fabio Poletto,QUANTITY,HOUSEHOLD,1906.0,1921.0,about 160 homes
EN2614446,"(2019, 5, 31, 'FRI')",Fabio Poletto,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,1805.0,1813.0,Arkansas
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,TYPE,NEWS,,,
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,FACT,STUCK,683.0,813.0,"In California, more than 120 visitors and staff members were rescued after being snowbound in a Sierra Nevada resort for five days"
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,FACT,OTHER,683.0,813.0,"In California, more than 120 visitors and staff members were rescued after being snowbound in a Sierra Nevada resort for five days"
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,FACT,DISPLACED,1342.0,1527.0,"In Yosemite National Park, as many as 50 housing structures near Half Dome Village were damaged by trees toppled during a snowstorm earlier this week, displacing more than 160 employees"
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,FACT,DESTROYED_HOUSING,1342.0,1527.0,"In Yosemite National Park, as many as 50 housing structures near Half Dome Village were damaged by trees toppled during a snowstorm earlier this week, displacing more than 160 employees"
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,CAUSE,DISASTER,764.0,773.0,snowbound
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,CAUSE,DISASTER,1441.0,1473.0,trees toppled during a snowstorm
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,QUANTITY,PERSON,698.0,711.0,more than 120
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,QUANTITY,BUILDING_STRUCTURE,1380.0,1401.0,50 housing structures
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,QUANTITY,PERSON,1504.0,1527.0,more than 160 employees
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,LOCATION_ORIGIN,COUNTRY_O_0,686.0,696.0,California
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,779.0,792.0,Sierra Nevada
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,1345.0,1367.0,Yosemite National Park
EN2444376,"(2019, 2, 9, 'SAT')",Fabio Poletto,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,1407.0,1424.0,Half Dome Village
EN2820196,"(2019, 10, 2, 'WED')",Fabio Poletto,TYPE,SUMMARY,,,
EN2820196,"(2019, 10, 2, 'WED')",Fabio Poletto,FACT,DISPLACED,517.0,695.0,"33,012 people displaced by conflict, 4,970 returnees from Iran and Pakistan and 3,948 people affected by flooding. A total of 37,534 drought-affected people in Herat and Kandahar"
EN2820196,"(2019, 10, 2, 'WED')",Fabio Poletto,FACT,RETURN,517.0,695.0,"33,012 people displaced by conflict, 4,970 returnees from Iran and Pakistan and 3,948 people affected by flooding. A total of 37,534 drought-affected people in Herat and Kandahar"
EN2820196,"(2019, 10, 2, 'WED')",Fabio Poletto,FACT,OTHER,517.0,695.0,"33,012 people displaced by conflict, 4,970 returnees from Iran and Pakistan and 3,948 people affected by flooding. A total of 37,534 drought-affected people in Herat and Kandahar"
EN2820196,"(2019, 10, 2, 'WED')",Fabio Poletto,CAUSE,DISASTER,622.0,630.0,flooding
EN2820196,"(2019, 10, 2, 'WED')",Fabio Poletto,CAUSE,DISASTER,650.0,657.0,drought
EN2820196,"(2019, 10, 2, 'WED')",Fabio Poletto,CAUSE,CONFLICT,544.0,552.0,conflict
EN2820196,"(2019, 10, 2, 'WED')",Fabio Poletto,QUANTITY,PERSON,517.0,523.0,"33,012"
EN2820196,"(2019, 10, 2, 'WED')",Fabio Poletto,QUANTITY,PERSON,554.0,559.0,"4,970"
EN2820196,"(2019, 10, 2, 'WED')",Fabio Poletto,QUANTITY,PERSON,597.0,602.0,"3,948"
EN2820196,"(2019, 10, 2, 'WED')",Fabio Poletto,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,677.0,682.0,Herat
EN2820196,"(2019, 10, 2, 'WED')",Fabio Poletto,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,687.0,695.0,Kandahar
EN2820196,"(2019, 10, 2, 'WED')",Fabio Poletto,DATE,DATE_STOCK_0,729.0,735.0,August
EN2443377,"(2019, 2, 8, 'FRI')",Marta Lindstrom,TYPE,NEWS,,,
EN2443377,"(2019, 2, 8, 'FRI')",Marta Lindstrom,FACT,DISPLACED,1690.0,1747.0,South Sudan has more than four million displaced persons 
EN2443377,"(2019, 2, 8, 'FRI')",Marta Lindstrom,CAUSE,CONFLICT,1586.0,1590.0,war 
EN2443377,"(2019, 2, 8, 'FRI')",Marta Lindstrom,QUANTITY,PERSON,1706.0,1738.0,more than four million displaced
EN2443377,"(2019, 2, 8, 'FRI')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,1690.0,1701.0,South Sudan
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,TYPE,NEWS,,,
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,FACT,DESTROYED_HOUSING,448.0,477.0,"????Nearly 3,500 home damaged"
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,FACT,OTHER,629.0,652.0,"20,000 with no shelter "
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,FACT,OTHER,223.0,281.0,tens of thousands now in need of additional aid and homes 
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,FACT,DESTROYED_HOUSING,2165.0,2244.0,“heavy damage” and wrecked homes in some coastal towns along the northern coast
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,FACT,EVACUATED,2550.0,2643.0,"More than 30,000 people were evacuated from high-risk areas ahead of Tropical Cyclone Kenneth"
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,FACT,DESTROYED_HOUSING,3089.0,3227.0,"central Mozambique are still reeling from Cyclone Idai, which hit on the night of March 14-15, causing killer floods that swept away homes"
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,FACT,DISPLACED,3824.0,3950.0,"Mozambique. The country is still recovering from Cyclone Idai which: – killed 600+ people there

– displaced tens of thousands"
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,60.0,71.0,the cyclone
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,60.0,71.0,the cyclone
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,2619.0,2643.0,Tropical Cyclone Kenneth
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,3131.0,3143.0,Cyclone Idai
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,3873.0,3886.0,Cyclone Idai 
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,QUANTITY,BUILDING_STRUCTURE,459.0,469.0,"3,500 home"
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,629.0,635.0,"20,000"
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,223.0,241.0,tens of thousands 
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,QUANTITY,BUILDING_STRUCTURE,2192.0,2197.0,homes
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,2550.0,2573.0,"More than 30,000 people"
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,QUANTITY,BUILDING_STRUCTURE,2839.0,2877.0,90 percent of homes had been flattened
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,QUANTITY,BUILDING_STRUCTURE,3222.0,3227.0,homes
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,3933.0,3950.0,tens of thousands
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,103.0,113.0,Mozambique
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,540.0,547.0,Comoros
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,2230.0,2244.0,northern coast
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,2812.0,2815.0,Ibo
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,3097.0,3107.0,Mozambique
EN2558911,"(2019, 4, 27, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,3824.0,3834.0,Mozambique
EN2535464,"(2019, 4, 11, 'THU')",Marta Lindstrom,TYPE,SUMMARY,,,
EN2535464,"(2019, 4, 11, 'THU')",Marta Lindstrom,FACT,REFUGEE,326.0,404.0,Hundreds of thousands of refugees were also fleeing to neighbouring countries.
EN2535464,"(2019, 4, 11, 'THU')",Marta Lindstrom,CAUSE,CONFLICT,241.0,256.0,bloody conflict
EN2535464,"(2019, 4, 11, 'THU')",Marta Lindstrom,QUANTITY,PERSON,326.0,347.0,Hundreds of thousands
EN2535464,"(2019, 4, 11, 'THU')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,149.0,155.0,Rwanda
EN2742896,"(2019, 8, 16, 'FRI')",Marta Lindstrom,TYPE,NEWS,,,
EN2742896,"(2019, 8, 16, 'FRI')",Marta Lindstrom,FACT,RELIEF_CAMP,3781.0,3939.0,"As many as 943 relief camps are operational, where clean drinking water, food and other relief materials are being provided to 3,57,243 people housed in them."
EN2742896,"(2019, 8, 16, 'FRI')",Marta Lindstrom,FACT,DESTROYED_HOUSING,3970.0,4173.0,"103 taluks in 22 districts have been affected by floods and incessant rains in the past few days, resulting in loss of agriculture and horticulture crops on 5.35 lakh hectares and damaging 71,234 houses."
EN2742896,"(2019, 8, 16, 'FRI')",Marta Lindstrom,CAUSE,DISASTER,3602.0,3616.0,flood and rain
EN2742896,"(2019, 8, 16, 'FRI')",Marta Lindstrom,CAUSE,DISASTER,3602.0,3616.0,flood and rain
EN2742896,"(2019, 8, 16, 'FRI')",Marta Lindstrom,QUANTITY,PERSON,3908.0,3923.0,"3,57,243 people"
EN2742896,"(2019, 8, 16, 'FRI')",Marta Lindstrom,QUANTITY,BUILDING_STRUCTURE,4159.0,4172.0,"71,234 houses"
EN2742896,"(2019, 8, 16, 'FRI')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,3625.0,3634.0,Karnataka
EN2742896,"(2019, 8, 16, 'FRI')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,3625.0,3634.0,Karnataka
EN2742896,"(2019, 8, 16, 'FRI')",Marta Lindstrom,DATE,START_DATE_FLOW_0,4046.0,4066.0,in the past few days
EN2742896,"(2019, 8, 16, 'FRI')",Fabio Poletto,TYPE,SUMMARY,,,
EN2742896,"(2019, 8, 16, 'FRI')",Fabio Poletto,FACT,DISPLACED,3677.0,3718.0,14 people are still classified as missing
EN2742896,"(2019, 8, 16, 'FRI')",Fabio Poletto,FACT,OTHER,3677.0,3718.0,14 people are still classified as missing
EN2742896,"(2019, 8, 16, 'FRI')",Fabio Poletto,FACT,EVACUATED,3724.0,3768.0,nearly seven lakh people have been evacuated
EN2742896,"(2019, 8, 16, 'FRI')",Fabio Poletto,FACT,RELIEF_CAMP,3781.0,3938.0,"As many as 943 relief camps are operational, where clean drinking water, food and other relief materials are being provided to 3,57,243 people housed in them"
EN2742896,"(2019, 8, 16, 'FRI')",Fabio Poletto,CAUSE,DISASTER,3602.0,3616.0,flood and rain
EN2742896,"(2019, 8, 16, 'FRI')",Fabio Poletto,QUANTITY,PERSON,3677.0,3679.0,14
EN2742896,"(2019, 8, 16, 'FRI')",Fabio Poletto,QUANTITY,PERSON,3724.0,3741.0,nearly seven lakh
EN2742896,"(2019, 8, 16, 'FRI')",Fabio Poletto,QUANTITY,PERSON,3908.0,3916.0,"3,57,243"
EN2742896,"(2019, 8, 16, 'FRI')",Fabio Poletto,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,3625.0,3634.0,Karnataka
EN2742896,"(2019, 8, 16, 'FRI')",Fabio Poletto,DATE,END_DATE_FLOW_0,3769.0,3778.0,till date
